CommandID,RequestType,StartTick,EndTick,ChannelID,DieID
3783,WRITE,86875444876,87389416262,5,14
3784,READ,86903126891,86979613393,7,8
3785,READ,86940859218,87017345720,3,24
3786,WRITE,86970901233,87484872619,6,14
3787,READ,87011156060,87087642562,1,13
3788,READ,87050558075,87127044577,1,5
3789,WRITE,87059383075,87573354461,2,14
3790,READ,87118080090,88052885190,5,12
3791,READ,87157852105,87209338607,2,0
3792,READ,87241146932,87292633434,4,3
3793,WRITE,87289608947,88603580333,3,14
3794,READ,87308435962,87384922464,6,30
3795,READ,87322497977,87373984479,3,22
3796,WRITE,87374409992,88688381378,0,14
3797,READ,87409804507,87486291009,0,13
3798,READ,87425124022,87496073323,0,23
3799,WRITE,87433949022,87947920408,2,15
3800,READ,87513352146,87564838648,2,27
3801,READ,87528671661,87580158163,4,14
3802,READ,87539371661,87590858163,7,12
3803,WRITE,87548196661,88862168047,0,15
3804,READ,87614203676,87665690178,3,0
3805,READ,87626501176,87702987678,5,30
3806,WRITE,87636583676,88150555062,6,15
3807,READ,87646726176,87723212678,4,26
3808,READ,87707563815,87784050317,4,13
3809,WRITE,87720453815,88234425201,3,15
3810,READ,87746606627,87823093129,6,26
3811,READ,87761926142,87838412644,2,18
3812,READ,87771368642,87822855144,4,7
3813,WRITE,87818233157,89134677016,6,16
3814,READ,87841125172,87892611674,0,28
3815,READ,87859244375,87935730877,4,23
3816,WRITE,87877852187,88391823573,5,16
3817,READ,87889252187,87940738689,6,7
3818,READ,87900774687,87977261189,7,25
3819,WRITE,87931204202,89245175588,0,16
3820,READ,87954096217,88005582719,1,24
3821,READ,87986487920,88910184550,0,15
3822,READ,88004835420,88081321922,0,29
3823,WRITE,88018982920,88532954306,2,16
3824,READ,88030382920,88091104236,0,13
3825,READ,88041082920,88117569422,3,1
3826,WRITE,88049907920,88563879306,7,16
3827,READ,88084695247,88136181749,7,2
3828,READ,88128922262,88180408764,4,27
3829,WRITE,88155299277,88669270663,3,16
3830,READ,88157491777,88208978279,7,3
3831,READ,88173854277,88250340779,6,15
3832,READ,88184554277,88261040779,6,28
3833,WRITE,88199041777,89513013163,0,17
3834,READ,88213803792,88290290294,2,10
3835,READ,88246922995,88323409497,1,3
3836,WRITE,88276820010,88790791396,3,17
3837,READ,88289817510,88366304012,4,19
3838,READ,88303325010,88379811512,1,1
3839,WRITE,88322237025,88836208411,7,17
3840,READ,88355201852,88416103015,4,4
3841,READ,88404484179,88455970681,4,1
3842,READ,88419803694,88496290196,4,13
3843,WRITE,88434291194,89748262580,5,17
3844,READ,88449053209,88500539711,0,6
3845,READ,88487002724,88563489226,6,7
3846,WRITE,88533077239,89847048625,0,18
3847,READ,88548882239,88625368741,2,26
3848,READ,88566589254,88643075756,4,1
3849,WRITE,88598525957,89912497343,6,18
3850,READ,88608668457,88660154959,1,12
3851,READ,88641787660,88718274162,2,13
3852,READ,88659755472,88711241974,3,12
3853,WRITE,88681170784,89195142170,1,18
3854,READ,88699270299,88750756801,2,7
3855,READ,88712295299,88763781801,6,6
3856,WRITE,88733702799,89247674185,7,18
3857,READ,88749722314,89243158673,1,18
3858,READ,88764827314,88841313816,5,19
3859,WRITE,88783934329,89300592783,3,18
3860,READ,88802761344,88879247846,1,11
3861,READ,88825935859,88877422361,2,10
3862,READ,88878515374,88955001876,5,5
3863,WRITE,88898325374,89412296760,3,19
3864,READ,88909725374,88986211876,6,6
3865,READ,88924490374,88975976876,3,31
3866,WRITE,88933315374,90247286760,4,19
3867,READ,88948077389,89004800879,5,20
3868,READ,88990091904,89041578406,4,2
3869,WRITE,89012753607,89526724993,3,20
3870,READ,89026478607,89485313263,3,19
3871,READ,89040540622,89117027124,3,31
3872,READ,89072812921,89124299423,2,3
3873,WRITE,89155445872,90469417258,1,20
3874,READ,89171465387,89247951889,3,10
3875,READ,89180907887,89257394389,6,8
3876,WRITE,89227135214,89741106600,0,20
3877,READ,89293787229,89345273731,0,9
3878,READ,89312229729,89363716231,7,14
3879,WRITE,89327842229,89841813615,5,20
3880,READ,89330034729,89406521231,1,18
3881,READ,89340734729,89417221231,2,26
3882,READ,89350177229,89426663731,3,16
3883,WRITE,89382294729,89896266115,7,20
3884,READ,89397056744,89448543246,4,12
3885,READ,89464646571,89516133073,5,22
3886,WRITE,89483936571,90797907957,5,21
3887,READ,89486129071,89537615573,7,30
3888,READ,89506846571,89565932076,5,12
3889,WRITE,89507639071,90821610457,6,21
3890,READ,89530531086,89607017588,6,6
3891,READ,89554378586,89630865088,0,5
3892,READ,89569698101,89621184603,5,10
3893,WRITE,89583845601,90897816987,3,21
3894,READ,89595245601,89671732103,5,27
3895,READ,89606285601,89657772103,1,27
3896,WRITE,89646878240,90960849626,3,22
3897,READ,89659875740,89711362242,1,19
3898,READ,89673383240,89724869742,5,16
3899,WRITE,89693964943,91007936329,6,22
3900,READ,89705704943,89782191445,6,16
3901,READ,89745454770,91080952832,6,22
3902,READ,89767479770,89818966272,3,0
3903,WRITE,89782181785,91096153171,0,22
3904,READ,89796389285,89847875787,7,25
3905,READ,89814096300,89893765275,3,14
3906,WRITE,89857808287,91171779673,3,23
3907,READ,89885087802,89936574304,2,30
3908,READ,89897385302,89973871804,4,18
3909,WRITE,89914340302,91228311688,5,23
3910,READ,89933159505,89984646007,0,30
3911,READ,89952544020,90029030522,5,13
3912,READ,89963244020,90869626960,6,21
3913,WRITE,89973666520,91287637906,1,23
3914,READ,90005003847,90081490349,3,7
3915,READ,90019065862,90095552364,4,17
3916,WRITE,90059825689,90573797075,0,23
3917,READ,90116460828,90167947330,3,3
3918,READ,90130522843,90182009345,5,10
3919,WRITE,90202242982,91516214368,0,24
3920,READ,90217004997,90293491499,5,29
3921,READ,90278647012,90330133514,4,29
3922,READ,90325491839,90376978341,6,27
3923,WRITE,90360784166,91674755552,7,24
3924,READ,90408328993,90459815495,0,21
3925,READ,90493076320,90544562822,3,10
3926,WRITE,90503498820,91017470206,5,24
3927,READ,90576558647,90653045149,2,27
3928,READ,90605612850,90682099352,6,28
3929,WRITE,90683039865,91197011251,4,24
3930,READ,90712794068,90789280570,4,22
3931,READ,90834628583,90911115085,5,16
3932,READ,90845668583,90897155085,7,11
3933,WRITE,90859113098,92173084484,5,25
3934,READ,90901190425,90985914088,5,4
3935,READ,90943052128,91019538630,0,3
3936,WRITE,90954732128,92268703514,2,25
3937,READ,90964874628,91016361130,3,11
3938,READ,90997993831,91074480333,2,1
3939,WRITE,91036668829,91550640215,2,26
3940,READ,91052688344,91129174846,4,25
3941,READ,91067065844,91143552346,5,22
3942,READ,91082120844,91138957160,4,27
3943,WRITE,91084993344,92398964730,7,26
3944,READ,91116927547,91193414049,7,22
3945,READ,91132247062,91188756163,4,28
3946,WRITE,91147217062,91661188448,7,27
3947,READ,91169286577,91245773079,6,18
3948,READ,91185649077,91238555166,4,10
3949,WRITE,91196554077,92510525463,4,27
3950,READ,91222680780,92558541966,4,27
3951,READ,91237058280,91313544782,2,22
3952,READ,91255888280,91332374782,2,29
3953,WRITE,91266698280,92580669666,6,27
3954,READ,91282717795,91359204297,3,10
3955,READ,91299080295,91350566797,2,24
3956,WRITE,91307905295,92662150684,2,27
3957,READ,91326732310,91378218812,6,17
3958,READ,91350167622,91435148114,2,2
3959,WRITE,91371582934,92685554320,0,27
3960,READ,91396975746,91448462248,7,17
3961,READ,91407675746,91484162248,4,15
3962,READ,91418715746,91495202248,6,17
3963,WRITE,91468783073,91995746135,4,28
3964,READ,91483545088,91535031590,2,28
3965,READ,91515787727,91567274229,5,26
3966,WRITE,91533138039,92047109425,3,28
3967,READ,91551805851,91603292353,1,20
3968,READ,91569773663,91646260165,2,6
3969,WRITE,91587275366,92101246752,3,29
3970,READ,91602037381,91653523883,1,0
3971,READ,91634526868,91686013370,2,4
3972,READ,91701424819,91752911321,7,12
3973,WRITE,91713104819,93027076205,3,30
3974,READ,91724504819,91775991321,5,16
3975,READ,91735204819,91786691321,7,25
3976,WRITE,91744029819,93058001205,4,30
3977,READ,91788349646,91839836148,4,11
3978,READ,91818661349,91895147851,4,24
3979,WRITE,91829083849,93143055235,3,31
3980,READ,91871161176,91947647678,1,18
3981,READ,91927118503,91978605005,1,28
3982,READ,91979430830,92735167187,2,27
3983,WRITE,92013378642,93327350028,4,31
3984,READ,92028140657,92104627159,1,16
3985,READ,92078847672,92155334174,5,12
3986,WRITE,92137878455,93451849841,0,31
3987,READ,92149618455,92226104957,1,3
3988,READ,92189810470,92266296972,1,1
3989,WRITE,92203254985,93517226371,0,0
3990,READ,92258089812,92309576314,4,29
3991,READ,92302959327,92379445829,7,3
3992,READ,92313999327,92390485829,4,18
3993,WRITE,92342436030,93656407416,4,0
3994,READ,92416168842,92492655344,1,8
3995,READ,92431488357,92482974859,2,22
3996,WRITE,92440313357,93754284743,1,0
3997,READ,92513568184,92590054686,7,1
3998,READ,92531687387,92608173889,3,18
3999,WRITE,92545131902,93059103288,0,1
4000,READ,92593313917,93729423919,4,0
4001,READ,92627531417,92704017919,2,20
4002,READ,92638231417,92714717919,5,4
4003,WRITE,92648653917,93962625303,3,1
4004,READ,92698441244,92749927746,3,23
4005,READ,92728955759,92780442261,4,13
4006,WRITE,92742715759,93256687145,6,1
4007,READ,92758520759,92835007261,6,24
4008,READ,92774567774,92826054276,7,17
4009,WRITE,92792077289,94106048675,6,2
4010,READ,92815951804,92867438306,4,5
4011,READ,92867676943,92919163445,2,19
4012,READ,92881184443,92957670945,6,5
4013,WRITE,92898273958,94212245344,0,2
4014,READ,92949680973,93191071738,3,31
4015,READ,92989235800,93065722302,5,20
4016,WRITE,93059155627,93573127013,1,2
4017,READ,93099894830,93176381332,1,29
4018,READ,93112192330,93188678832,4,16
4019,WRITE,93121017330,93634988716,6,3
4020,READ,93174246845,93225733347,2,16
4021,READ,93213851672,93265338174,3,15
4022,READ,93226149172,93277635674,5,9
4023,WRITE,93239039172,93753010558,7,3
4024,READ,93257446187,93308932689,5,2
4025,READ,93300471014,93376957516,3,31
4026,WRITE,93314231014,93828202400,7,4
4027,READ,93326358514,93377845016,1,27
4028,READ,93347905529,93424392031,7,29
4029,WRITE,93361350044,94689428903,1,4
4030,READ,93410572371,93487058873,1,26
4031,READ,93421612371,93498098873,5,24
4032,READ,93455699698,93507186200,1,19
4033,WRITE,93484136401,93998107787,0,4
4034,READ,93522966540,93599453042,6,0
4035,READ,93541085743,93592572245,7,24
4036,WRITE,93555787758,94069759144,2,4
4037,READ,93565930258,93642416760,5,12
4038,READ,93613455882,93689942384,5,6
4039,WRITE,93631802897,94154000647,5,4
4040,READ,93644025397,93695511899,4,22
4041,READ,93677082100,93728568602,3,7
4042,READ,93692401615,93743888117,1,6
4043,WRITE,93709356615,95023328001,1,5
4044,READ,93730843630,93782330132,5,19
4045,READ,93748416130,93824902632,6,25
4046,WRITE,93773888630,95087860016,0,5
4047,READ,93793973145,93870459647,0,9
4048,READ,93806753145,93883239647,4,26
4049,WRITE,93822365645,94338003787,7,5
4050,READ,93824558145,93876044647,3,10
4051,READ,93842130645,93918617147,4,8
4052,READ,93866562660,93945258650,0,29
4053,WRITE,93877467660,94391439046,7,6
4054,READ,93916126863,94439455549,7,6
4055,READ,93932489363,93983975865,5,3
4056,WRITE,93941314363,95255285749,4,6
4057,READ,93960141378,94036627880,6,12
4058,READ,93981754190,94033240692,4,29
4059,WRITE,93999263705,95313235091,7,7
4060,READ,94017923705,94069410207,3,8
4061,READ,94031985720,94108472222,1,27
4062,READ,94069789895,94146276397,5,13
4063,WRITE,94088342395,94602313781,5,7
4064,READ,94104361910,94180848412,2,27
4065,READ,94123531910,94200018412,2,20
4066,WRITE,94141878925,94655850311,6,7
4067,READ,94154101425,94230587927,7,11
4068,READ,94192068440,94243554942,0,4
4069,WRITE,94200893440,94722046731,0,7
4070,READ,94221792643,94273279145,4,12
4071,READ,94241904658,94293391160,6,3
4072,READ,94260009942,94311496444,0,19
4073,WRITE,94274711957,95588683343,1,7
4074,READ,94288919457,94346003601,7,9
4075,READ,94310532269,95135876519,0,5
4076,WRITE,94327882581,95641853967,1,8
4077,READ,94342644596,94419131098,6,26
4078,READ,94378618799,94430105301,5,17
4079,WRITE,94389041299,95703012685,3,8
4080,READ,94423828626,94475315128,6,17
4081,READ,94472320953,94523807455,1,31
4082,READ,94487085953,94538572455,6,23
4083,WRITE,94495910953,95809882339,6,8
4084,READ,94510672968,94562159470,4,29
4085,READ,94559318107,94610804609,6,25
4086,WRITE,94576827622,95890799008,0,8
4087,READ,94595234637,94646721139,1,29
4088,READ,94643314776,94694801278,4,25
4089,WRITE,94654219776,95168191162,2,8
4090,READ,94688821791,94765308293,0,14
4091,READ,94707991791,94759478293,6,27
4092,READ,94736488806,94787975308,3,19
4093,WRITE,94745313806,96059285192,3,9
4094,READ,94760075821,94811562323,4,23
4095,READ,94801720336,94853206838,1,26
4096,WRITE,94813400336,96127371722,5,9
4097,READ,94829205336,94880691838,2,7
4098,READ,94843267351,94894753853,0,13
4099,WRITE,94886107178,96200078564,1,9
4100,READ,94915589505,94992076007,5,3
4101,READ,94929651520,95006138022,6,29
4102,READ,95025898847,95077385349,6,2
4103,WRITE,95043400550,95557371936,3,10
4104,READ,95058162565,95134649067,3,3
4105,READ,95111927392,95163413894,1,13
4106,WRITE,95122349892,95636321278,5,10
4107,READ,95167927219,95244413721,5,2
4108,READ,95187097219,95263583721,0,5
4109,WRITE,95201799234,96515770620,7,10
4110,READ,95213539234,95290025736,2,28
4111,READ,95280887358,95364824739,2,25
4112,READ,95300271873,95376758375,4,24
4113,WRITE,95309096873,95823068259,5,11
4114,READ,95327923888,95386540689,4,30
4115,READ,95345630903,95422117405,6,28
4116,WRITE,95401585730,95915557116,7,11
4117,READ,95417605245,95494091747,5,6
4118,READ,95430725245,95507211747,1,24
4119,WRITE,95457089760,95971061146,5,12
4120,READ,95526916775,95578403277,4,3
4121,READ,95540978790,95592465292,5,19
4122,READ,95593711117,95670197619,0,23
4123,WRITE,95616535320,96130506706,7,12
4124,READ,95629532820,95706019322,7,18
4125,READ,95638975320,95690461822,2,9
4126,WRITE,95674332023,96988303409,7,13
4127,READ,95690137023,95741623525,1,1
4128,READ,95708104835,95784591337,2,21
4129,WRITE,95730929038,96244900424,6,13
4130,READ,95743926538,95820413040,4,14
4131,READ,95757434038,95808920540,1,6
4132,READ,95775141053,95851627555,0,10
4133,WRITE,95822045880,96336017266,3,13
4134,READ,95849777895,95901264397,4,19
4135,READ,95866140395,95942626897,5,1
4136,WRITE,95876222895,97190194281,5,13
4137,READ,95887622895,95939109397,1,11
4138,READ,95897065395,95973551897,2,25
4139,WRITE,95936102895,97250074281,4,13
4140,READ,95955632895,96007119397,4,25
4141,READ,95965075395,96041561897,4,21
4142,READ,95988524910,96067285006,3,31
4143,WRITE,95998607410,97312578796,0,13
4144,READ,96011604910,96063091412,5,16
4145,READ,96025112410,96076598912,1,17
4146,WRITE,96042201925,97356173311,4,14
4147,READ,96089662237,96166148739,5,27
4148,READ,96110449252,96186935754,4,6
4149,WRITE,96120531752,96640308093,7,14
4150,READ,96131931752,96208418254,2,8
4151,READ,96149504252,96225990754,1,21
4152,READ,96164823767,96216310269,5,6
4153,WRITE,96179311267,97493282653,6,14
4154,READ,96201783282,96253269784,5,3
4155,READ,96229478594,96280965096,3,10
4156,WRITE,96267143594,96781114980,7,15
4157,READ,96278543594,96330030096,4,26
4158,READ,96293308594,97263210784,5,13
4159,WRITE,96305471094,96819442480,4,15
4160,READ,96322401094,96398887596,5,10
4161,READ,96323893594,96400380096,6,23
4162,READ,96333336094,96384822596,4,9
4163,WRITE,96368692797,96882664183,0,15
4164,READ,96380432797,96434621599,4,31
4165,READ,96423682624,97404189814,4,14
4166,WRITE,96435362624,97749334010,7,16
4167,READ,96449570124,96526056626,6,28
4168,READ,96467277139,96543763641,2,22
4169,WRITE,96546504466,97060475852,6,16
4170,READ,96565323669,96616810171,3,19
4171,READ,96579385684,96630872186,2,26
4172,READ,96657045823,96708532325,2,9
4173,WRITE,96668725823,97982697209,5,16
4174,READ,96678868323,96730354825,0,30
4175,READ,96744358150,97061319912,7,13
4176,WRITE,96761447665,98075419051,3,16
4177,READ,96812854680,96864341182,2,19
4178,READ,96850804195,96927290697,5,25
4179,WRITE,96899201683,98213173069,7,17
4180,READ,96913963698,96990450200,0,10
4181,READ,96958986025,97010472527,1,14
4182,READ,97026153352,97102639854,4,19
4183,WRITE,97037833352,98351804738,6,17
4184,READ,97047975852,97124802168,6,27
4185,READ,97094675679,97152438857,4,16
4186,WRITE,97105098179,97636386055,6,18
4187,READ,97138917382,97215403884,5,18
4188,READ,97156624397,97233110899,2,26
4189,WRITE,97185061100,98499032486,3,18
4190,READ,97223968115,97300454617,4,0
4191,READ,97252967630,98123435554,3,16
4192,READ,97275151833,97326638335,5,9
4193,WRITE,97289853848,97803825234,2,18
4194,READ,97301593848,97353080350,2,6
4195,READ,97338118675,97389605177,5,29
4196,WRITE,97352820690,98666792076,2,19
4197,READ,97372690690,97424177192,3,14
4198,READ,97391655205,97443141707,3,26
4199,WRITE,97404545205,97918516591,4,19
4200,READ,97424969720,97501456222,7,2
4201,READ,97442929720,97519416222,4,6
4202,READ,97460897532,97537384034,1,2
4203,WRITE,97474342047,98788313433,3,19
4204,READ,97537962983,97614449485,3,9
4205,READ,97552727983,97629214485,3,25
4206,WRITE,97564407983,98878379369,3,20
4207,READ,97574550483,97626036985,0,6
4208,READ,97655068295,97706554797,2,29
4209,WRITE,97669770310,98983741696,7,20
4210,READ,97681170310,97757656812,5,24
4211,READ,97690612810,97767099312,6,27
4212,READ,97737674825,97814161327,7,14
4213,WRITE,97798524340,99112495726,0,20
4214,READ,97815586840,97867073342,4,13
4215,READ,97829094340,97880580842,7,30
4216,WRITE,97847441355,98361412741,7,21
4217,READ,97857583855,97909070357,5,12
4218,READ,97900880357,97952366859,4,18
4219,WRITE,97916404872,98430376258,0,21
4220,READ,97951006887,98002493389,6,25
4221,READ,97966111887,98017598389,7,13
4222,READ,97983818902,98060305404,0,0
4223,WRITE,98017925917,98531897303,6,21
4224,READ,98036585917,98113072419,0,19
4225,READ,98050647932,98127134434,2,9
4226,WRITE,98095247759,98609219145,4,21
4227,READ,98110009774,98161496276,7,16
4228,READ,98148341934,98199828436,2,1
4229,WRITE,98163043949,99477015335,4,22
4230,READ,98177251449,98228737951,1,5
4231,READ,98194958464,98271444966,1,2
4232,READ,98236765763,98288252265,5,17
4233,WRITE,98252195278,98766166664,5,22
4234,READ,98266957293,98318443795,5,25
4235,READ,98306772917,98358259419,0,11
4236,WRITE,98320217432,98834188818,5,23
4237,READ,98349971635,98426458137,7,30
4238,READ,98395036150,98446522652,1,30
4239,WRITE,98406716150,98920687536,2,23
4240,READ,98416858650,98468345152,3,8
4241,READ,98466133165,98542619667,2,4
4242,READ,98485517680,98562004182,4,6
4243,WRITE,98495600180,99009571566,3,23
4244,READ,98511405180,98587891682,3,28
4245,READ,98534579695,98611066197,7,13
4246,WRITE,98562994210,99876965596,5,24
4247,READ,98581813413,98658299915,0,3
4248,READ,98599940428,98651426930,1,27
4249,WRITE,98630468240,99144439626,6,24
4250,READ,98646487755,98697974257,3,27
4251,READ,98655930255,98708098918,0,13
4252,READ,98699389458,98750875960,1,9
4253,WRITE,98719199458,100033170844,4,24
4254,READ,98730599458,98807085960,0,14
4255,READ,98741299458,98817785960,5,6
4256,WRITE,98750124458,100064095844,2,24
4257,READ,98785389770,98861876272,2,4
4258,READ,98803516785,98881884963,0,17
4259,WRITE,98828577097,99342548483,6,25
4260,READ,98848661612,98900148114,0,12
4261,READ,98860959112,98912445614,0,30
4262,READ,98876064112,98952550614,2,30
4263,WRITE,98901061869,100215033255,7,25
4264,READ,98925203572,98976690074,4,0
4265,READ,98939968572,99016455074,6,31
4266,WRITE,98950051072,100264022458,0,25
4267,READ,98965516072,99017002574,0,6
4268,READ,98974958572,99051445074,1,26
4269,WRITE,98996533087,99510504473,1,25
4270,READ,99022085102,99098571604,7,11
4271,READ,99039657602,99116144104,7,26
4272,READ,99054977117,99106463619,0,28
4273,WRITE,99070722117,99584693503,4,25
4274,READ,99082122117,99158608619,7,19
4275,READ,99091564617,99168051119,3,9
4276,WRITE,99149127429,99663098815,6,26
4277,READ,99172334929,99223821431,5,5
4278,READ,99192712429,99244198931,4,11
4279,WRITE,99193504929,99707476315,0,26
4280,READ,99204904929,99256391431,5,26
4281,READ,99215604929,99292091431,7,8
4282,READ,99225047429,99276533931,2,20
4283,WRITE,99259154444,100573125830,4,26
4284,READ,99277973647,99354460149,6,27
4285,READ,99296092850,99372579352,6,23
4286,WRITE,99313594553,99827565939,1,26
4287,READ,99328356568,99404843070,3,19
4288,READ,99375179207,99426665709,3,14
4289,WRITE,99392680910,99906652296,1,27
4290,READ,99407442925,99458929427,0,8
4291,READ,99440562128,99517048630,0,24
4292,READ,99458269143,99534755645,7,14
4293,WRITE,99493822267,100807793653,7,27
4294,READ,99508584282,99592693317,4,10
4295,READ,99553497406,99629983908,7,24
4296,WRITE,99563579906,100077551292,5,27
4297,READ,99575319906,99651806408,7,19
4298,READ,99625222545,99701709047,4,4
4299,WRITE,99636127545,100150098931,5,28
4300,READ,99667874560,99719361062,3,13
4301,READ,99685993763,99737480265,4,16
4302,READ,99700055778,99776542280,5,29
4303,WRITE,99739165917,100288126167,5,29
4304,READ,99766852620,99818339122,0,7
4305,READ,99768345120,99861123597,5,17
4306,WRITE,99778767620,101092739006,3,29
4307,READ,99808521823,99860008325,4,10
4308,READ,99851351650,99927838152,2,27
4309,WRITE,99861774150,101175745536,5,30
4310,READ,99897610853,99974097355,2,8
4311,READ,99912930368,99989416870,6,23
4312,READ,99926437868,100002924370,7,2
4313,WRITE,99947367383,101261338769,6,30
4314,READ,99962129398,100013615900,1,25
4315,READ,100011251870,100062738372,7,15
4316,WRITE,100030587182,100544558568,6,31
4317,READ,100050671697,100127158199,5,0
4318,READ,100061371697,100112858199,6,14
4319,WRITE,100079924197,100593895583,1,31
4320,READ,100098743400,100150229902,2,1
4321,READ,100114062915,100190549417,7,10
4322,READ,100127570415,100179056917,5,21
4323,WRITE,100146677430,100660648816,7,31
4324,READ,100169569445,100221055947,3,25
4325,READ,100184888960,100240348420,7,10
4326,WRITE,100203441460,100717412846,6,0
4327,READ,100227170975,100278657477,2,0
4328,READ,100240678475,100317164977,6,22
4329,WRITE,100259785490,101573756876,7,0
4330,READ,100279870005,100331356507,3,30
4331,READ,100294635005,100371121507,4,14
4332,READ,100310997505,100362484007,1,20
4333,WRITE,100321080005,100835051391,2,0
4334,READ,100336885005,100388371507,6,24
4335,READ,100355004208,100412283010,1,12
4336,WRITE,100370528723,101684500109,2,1
4337,READ,100407431223,100458917725,4,24
4338,READ,100418131223,100469617725,4,16
4339,WRITE,100432618723,101746590109,1,1
4340,READ,100447380738,100617575071,6,31
4341,READ,100490558377,100542044879,0,27
4342,READ,100504620392,100556106894,7,18
4343,WRITE,100591245704,101905217090,4,1
4344,READ,100606710704,100883067894,2,0
4345,READ,100617410704,100668897206,7,2
4346,WRITE,100631558204,101945529590,1,2
4347,READ,100641700704,100718187206,5,14
4348,READ,100655762719,100707249221,3,3
4349,WRITE,100700014734,102013986120,1,3
4350,READ,100711754734,100788241236,3,16
4351,READ,100744286749,100795773251,4,25
4352,READ,100756584249,100833070751,1,27
4353,WRITE,100765409249,101279380635,5,3
4354,READ,100829312200,100880798702,4,17
4355,READ,100852761715,100904248217,6,13
4356,WRITE,100862844215,102176815601,7,3
4357,READ,100875841715,100932866897,2,18
4358,READ,100885284215,100961770717,2,31
4359,WRITE,100921285918,102235257304,4,3
4360,READ,100932685918,101009172420,0,19
4361,READ,100947790918,101024277420,4,26
4362,READ,100965497933,101041984435,4,20
4363,WRITE,100993934636,102307906022,7,4
4364,READ,101043554948,101095041450,2,3
4365,READ,101061674151,101113160653,2,13
4366,WRITE,101075118666,101589090052,4,4
4367,READ,101130416021,101352397138,5,3
4368,READ,101141116021,101217602523,0,28
4369,WRITE,101151538521,101665509907,3,4
4370,READ,101208195848,101287430516,5,11
4371,READ,101249573175,101326059677,0,30
4372,READ,101300960987,101352447489,4,24
4373,WRITE,101319308002,102633279388,2,4
4374,READ,101329450502,101405937004,4,13
4375,READ,101362664705,101439151207,0,14
4376,WRITE,101388626720,102702598106,7,5
4377,READ,101400366720,101476853222,6,6
4378,READ,101436493735,101513950210,0,0
4379,WRITE,101469963562,101983934948,2,5
4380,READ,101508395889,101584882391,2,6
4381,READ,101544522904,101621009406,7,15
4382,READ,101609982731,101661469233,5,23
4383,WRITE,101626764746,102940736132,7,6
4384,READ,101638892246,101715378748,4,22
4385,READ,101656599261,101733085763,2,6
4386,WRITE,101701465936,102226962635,4,6
4387,READ,101714463436,101790949938,6,1
4388,READ,101727970936,101804457438,3,9
4389,WRITE,101752868748,103066840134,5,6
4390,READ,101769615763,101821102265,1,23
4391,READ,101783677778,101860164280,3,3
4392,READ,101825250105,101876736607,3,14
4393,WRITE,101842751808,103156723194,2,6
4394,READ,101857513823,101909000325,2,27
4395,READ,101895281947,101971768449,6,27
4396,WRITE,101908726462,102422697848,7,7
4397,READ,101941980665,102018467167,6,20
4398,READ,101951423165,102027909667,5,26
4399,WRITE,101983924868,102497896254,4,7
4400,READ,102007429383,102470714351,7,7
4401,READ,102018469383,102094955885,6,20
4402,READ,102060331086,102136817588,3,25
4403,WRITE,102072011086,102585982472,4,8
4404,READ,102082153586,102750614609,7,5
4405,READ,102125570601,102177057103,5,4
4406,WRITE,102168152928,102682124314,1,8
4407,READ,102210085255,102286571757,0,29
4408,READ,102221125255,102297611757,5,26
4409,WRITE,102267022150,102798155644,0,8
4410,READ,102278762150,102330248652,6,2
4411,READ,102323617289,102800413612,7,5
4412,READ,102335914789,102412401291,6,5
4413,WRITE,102348804789,103662776175,5,8
4414,READ,102367211804,102422183605,6,11
4415,READ,102448951319,102505896068,4,11
4416,WRITE,102460631319,103774602705,0,9
4417,READ,102470773819,102522260321,4,14
4418,READ,102501433334,102552919836,2,31
4419,WRITE,102542076146,103064503723,2,9
4420,READ,102553476146,102629962648,4,12
4421,READ,102566983646,102643470148,1,29
4422,READ,102584690661,102636177163,7,2
4423,WRITE,102616555176,103130526562,1,9
4424,READ,102677319691,102728806193,2,27
4425,READ,102695762191,102747248693,1,3
4426,WRITE,102713454691,103227426077,5,9
4427,READ,102715647191,102767133693,2,12
4428,READ,102728672191,102805158693,1,12
4429,WRITE,102746022503,103259993889,6,9
4430,READ,102768755315,102845241817,6,21
4431,READ,102786874518,102863361020,2,15
4432,READ,102802194033,102878680535,7,12
4433,WRITE,102823214033,103337185419,3,9
4434,READ,102841056048,102917542550,3,15
4435,READ,102855821048,102932307550,0,19
4436,WRITE,102864646048,104178617434,3,10
4437,READ,102883465251,102959951753,2,4
4438,READ,102901584454,102978070956,6,24
4439,WRITE,102915028969,104229000355,2,10
4440,READ,102957373484,104226633937,3,10
4441,READ,102973735984,103025222486,4,22
4442,READ,102983178484,103034664986,7,23
4443,WRITE,103000680187,104314651573,0,10
4444,READ,103015442202,103072503537,2,30
4445,READ,103067167341,103143653843,4,30
4446,WRITE,103088187341,103602158727,7,10
4447,READ,103107851856,103184338358,6,28
4448,READ,103118551856,103300442580,5,9
4449,WRITE,103127376856,104441348242,7,11
4450,READ,103166261683,103217748185,4,10
4451,READ,103182308698,103258795200,2,21
4452,READ,103200435713,103276922215,3,6
4453,WRITE,103213880228,103727851614,1,11
4454,READ,103248862555,103325349057,4,28
4455,READ,103262924570,103339411072,1,8
4456,WRITE,103297226585,104611197971,7,12
4457,READ,103317311100,103400148060,4,24
4458,READ,103328011100,103379497602,7,30
4459,WRITE,103346658600,103860629986,1,12
4460,READ,103366648115,103443134617,2,14
